CC,USN,sgpa
1RN,1RN16CS024,8
1RN,1RN16CS025,8.17
1RN,1RN16CS026,7.08
1RN,1RN16CS027,8.25
1RN,1RN16CS028,8.5
1RN,1RN16CS029,8.75
1RN,1RN16CS030,2.5
1RN,1RN16CS031,7.42
1RN,1RN16CS032,9.08
1RN,1RN16CS033,7.17
1RN,1RN16CS034,8
1RN,1RN16CS035,9.5
1RN,1RN16CS036,6.08
1RN,1RN16CS037,2.42
1RN,1RN16CS038,7.5
1RN,1RN16CS039,7.67
1RN,1RN16CS040,1.25
1RN,1RN16CS041,4.75
1RN,1RN16CS042,6.25
1RN,1RN16CS043,8.83
1RN,1RN16CS044,9.17
1RN,1RN16CS045,9
1RN,1RN16CS047,8.42
1RN,1RN16CS048,4.25
1RN,1RN16CS049,9.17
1RN,1RN16CS050,8.75
1RN,1RN16CS051,8.67
1RN,1RN16CS052,7.83
1RN,1RN16CS053,9.17
1RN,1RN16CS054,9.67
1RN,1RN16CS055,8.25
1RN,1RN16CS056,9.67
1RN,1RN16CS057,8.67
1RN,1RN16CS058,9.67
1RN,1RN16CS059,8
1RN,1RN16CS060,9.33
1RN,1RN16CS061,9.5
1RN,1RN16CS062,9.17
1RN,1RN16CS063,8.92
1RN,1RN16CS064,7.83
1RN,1RN16CS065,8.67
1RN,1RN16CS066,6.33
1RN,1RN16CS067,9.17
1RN,1RN16CS068,8.08
1RN,1RN16CS069,8.67
1RN,1RN16CS070,9.5
1RN,1RN16CS071,7.83
1RN,1RN16CS072,9
1RN,1RN16CS073,8.83
1RN,1RN16CS074,5.67
1RN,1RN16CS075,8.5
1RN,1RN16CS076,9.5
1RN,1RN16CS077,8.5
1RN,1RN16CS078,8.67
1RN,1RN16CS080,7.25
1RN,1RN16CS081,9.5
1RN,1RN16CS082,9.33
1RN,1RN16CS084,9
1RN,1RN16CS085,7.25
1RN,1RN16CS086,8.67
1RN,1RN16CS087,6.08
1RN,1RN16CS088,9.33
1RN,1RN16CS089,7.17
1RN,1RN16CS090,7.83
1RN,1RN16CS091,9
1RN,1RN16CS092,9.33
1RN,1RN16CS093,8
1RN,1RN16CS094,8.67
1RN,1RN16CS095,8.58
1RN,1RN16CS096,9
1RN,1RN16CS097,9.5
1RN,1RN16CS098,9
1RN,1RN16CS099,9
1RN,1RN16CS100,7.33
1RN,1RN16CS101,6.08
1RN,1RN16CS102,7.83
1RN,1RN16CS103,9.42
1RN,1RN16CS104,8.17
1RN,1RN16CS105,3
1RN,1RN16CS106,8.83
1RN,1RN16CS108,8.92
1RN,1RN16CS109,7.5
1RN,1RN16CS110,6
1RN,1RN16CS111,8.67
1RN,1RN16CS112,7.67
1RN,1RN16CS113,8.17
1RN,1RN16CS114,5.17
1RN,1RN16CS115,8.67
1RN,1RN16CS116,5.5
1RN,1RN16CS117,9
1RN,1RN16CS118,7.83
1RN,1RN16CS119,1.17
1RN,1RN16CS120,7.92
1RN,1RN16CS121,8.5
1RN,1RN16CS122,4.92
1RN,1RN16CS123,7.92
1RN,1RN16CS124,9.17
1RR,1RR16CS001,5.33
1RR,1RR16CS002,8
1RR,1RR16CS003,6.33
1RR,1RR16CS004,5.75
1RR,1RR16CS005,7.58
1RR,1RR16CS006,8.67
1RR,1RR16CS007,0.75
1RR,1RR16CS008,8.83
1RR,1RR16CS009,3.33
1RR,1RR16CS010,1.75
1RR,1RR16CS011,8
1RR,1RR16CS012,3.92
1RR,1RR16CS013,6.75
1RR,1RR16CS014,8.17
1RR,1RR16CS015,5.25
1RR,1RR16CS016,7.33
1RR,1RR16CS017,7.42
1RR,1RR16CS018,7.83
1RR,1RR16CS019,8.58
1RR,1RR16CS020,8.33
1RR,1RR16CS021,6.42
1RR,1RR16CS022,6.08
1RR,1RR16CS023,7.75
1RR,1RR16CS024,8.08
1RR,1RR16CS025,5.25
1RR,1RR16CS026,6.67
1RR,1RR16CS027,6.92
1RR,1RR16CS028,2
1RR,1RR16CS029,3.58
1RR,1RR16CS030,7.5
1RR,1RR16CS031,5.33
1RR,1RR16CS032,8.5
1RR,1RR16CS033,7.33
1RR,1RR16CS034,5.5
1RR,1RR16CS035,7
1RR,1RR16CS036,4.17
1RR,1RR16CS037,7.83
1RR,1RR16CS038,5.25
1RR,1RR16CS039,6.83
1RR,1RR16CS040,7.17
1RR,1RR16CS041,1.83
1RR,1RR16CS042,0.75
1RR,1RR16CS043,7
1RR,1RR16CS044,8.5
1RR,1RR16CS046,2.42
1RR,1RR16CS047,5.58
1RR,1RR16CS048,9.17
1RR,1RR16CS049,7.25
1RR,1RR16CS050,1.17
1RR,1RR16CS051,5.08
1RR,1RR16CS052,7.33
1RR,1RR16CS053,6.92
1RR,1RR16CS054,2.42
1RR,1RR16CS055,6.33
1RR,1RR16CS056,3.67
1RR,1RR16CS057,2.33
1RR,1RR16CS058,8.5
1RR,1RR16CS060,1.92
1RR,1RR16CS061,2.17
1RR,1RR16CS062,7
1RR,1RR16CS063,9.67
1RR,1RR16CS064,2.33
1RR,1RR16CS065,7
1RR,1RR16CS066,2.33
1RR,1RR16CS067,6.08
1RR,1RR16CS068,0.5
1RR,1RR16CS069,2.67
1RR,1RR16CS070,1.42
1RR,1RR16CS071,4.92
1RR,1RR16CS072,2.17
1RR,1RR16CS074,5.33
1RR,1RR16CS075,4.83
1RR,1RR16CS076,7
1RR,1RR16CS077,7.83
1RR,1RR16CS078,6
1RR,1RR16CS079,6.17
1RR,1RR16CS080,7.83
1RR,1RR16CS081,6.58
1RR,1RR16CS082,3.83
1RR,1RR16CS083,5.42
1RR,1RR16CS084,2.75
1RR,1RR16CS085,7.25
1RR,1RR16CS086,3.5
1RR,1RR16CS087,3.75
1RR,1RR16CS088,6.75
1RR,1RR16CS089,2.42
1RR,1RR16CS090,8.17
1RR,1RR16CS091,7.08
1RR,1RR16CS092,6.08
1RR,1RR16CS093,6.25
1RR,1RR16CS094,2.08
1RR,1RR16CS095,1.83
1RR,1RR16CS096,6.92
1RR,1RR16CS097,2.75
1RR,1RR16CS098,6.67
1RR,1RR16CS099,8.92
1RR,1RR16CS100,5.58
1RR,1RR16CS101,4.42
1RR,1RR16CS102,6.75
1RR,1RR16CS103,7.17
1RR,1RR16CS104,2.83
1RR,1RR16CS106,7.08
1RR,1RR16CS107,4.33
1RR,1RR16CS108,5.5
1RR,1RR16CS109,5.5
1RR,1RR16CS110,3.17
1RR,1RR16CS111,7.5
1RR,1RR16CS112,4.83
1RR,1RR16CS113,2.75
1RR,1RR16CS114,8.42
1RR,1RR16CS115,7.5
1RR,1RR16CS116,8.17
1RR,1RR16CS117,6.25
1RR,1RR16CS118,8.08
1RR,1RR16CS119,7.5
1RR,1RR16CS120,3.83
1RR,1RR16CS121,2.42
1RR,1RR16CS122,8.67
1RR,1RR16CS123,8.08
1RR,1RR16CS124,7.75
1RR,1RR16CS125,4.75
1RR,1RR16CS126,4
1RR,1RR16CS127,6.42
1RR,1RR16CS128,7.5
1RR,1RR16CS129,6.17
1RR,1RR16CS130,7.67
1RR,1RR16CS131,6.42
1RR,1RR16CS132,6.42
1RR,1RR16CS133,3.5
1RR,1RR16CS134,6.25
1RR,1RR16CS135,6.92
1RR,1RR16CS137,2
1RR,1RR16CS138,7.67
1RR,1RR16CS139,1.5
1RR,1RR16CS140,8.33
1RR,1RR16CS141,8.08
1RR,1RR16CS142,7.83
1RR,1RR16CS143,7.83
1RR,1RR16CS144,9.08
1RR,1RR16CS145,3.25
1RR,1RR16CS146,7.75
1RR,1RR16CS147,5.83
1RR,1RR16CS148,4
1RR,1RR16CS149,7.25
1RR,1RR16CS150,3.75
1RR,1RR16CS151,7.83
1RR,1RR16CS152,7.67
1RR,1RR16CS153,3.75
1RR,1RR16CS154,5.58
1RR,1RR16CS155,7.67
1RR,1RR16CS156,4.75
1RR,1RR16CS157,4.67
1RR,1RR16CS158,7.17
1RR,1RR16CS159,8.42
1RR,1RR16CS160,8.58
1RR,1RR16CS161,6.75
1RR,1RR16CS162,6.33
1RR,1RR16CS163,4.08
1RR,1RR16CS164,8.5
1RR,1RR16CS165,7.33
1RR,1RR16CS166,8.67
1RR,1RR16CS167,7.67
1RR,1RR16CS168,6.25
1RR,1RR16CS169,8.42
1RR,1RR16CS171,7.67
1RR,1RR16CS172,1.83
1RR,1RR16CS173,8.42
1RR,1RR16CS175,6.5
1RR,1RR16CS176,2.08
1RR,1RR16CS177,7.25
1RR,1RR16CS178,6.33
1RR,1RR16CS179,5.67
1RR,1RR16CS180,6.33
1SB,1SB16CS001,3.67
1SB,1SB16CS002,8.25
1SB,1SB16CS003,9.5
1SB,1SB16CS004,6.25
1SB,1SB16CS005,7.25
1SB,1SB16CS006,6.5
1SB,1SB16CS007,8.92
1SB,1SB16CS009,6.08
1SB,1SB16CS010,2.25
1SB,1SB16CS011,5.17
1SB,1SB16CS012,3.33
1SB,1SB16CS013,5
1SB,1SB16CS014,7
1SB,1SB16CS015,6.83
1SB,1SB16CS016,0.67
1SB,1SB16CS017,7.5
1SB,1SB16CS018,5.42
1SB,1SB16CS019,3.17
1SB,1SB16CS020,7.58
1SB,1SB16CS021,6.58
1SB,1SB16CS022,8.5
1SB,1SB16CS023,8.5
1SB,1SB16CS024,7.83
1SB,1SB16CS025,7.92
1SB,1SB16CS026,5.58
1SB,1SB16CS027,1.83
1SB,1SB16CS028,8.08
1SB,1SB16CS029,6.42
1SB,1SB16CS030,6.92
1SB,1SB16CS031,5.08
1SB,1SB16CS032,8.5
1SB,1SB16CS033,3.17
1SB,1SB16CS034,6.25
1SB,1SB16CS035,7.92
1SB,1SB16CS036,7.67
1SB,1SB16CS037,4.67
1SB,1SB16CS038,5.75
1SB,1SB16CS039,6
1SB,1SB16CS040,6.83
1SB,1SB16CS041,5.5
1SB,1SB16CS042,3.67
1SB,1SB16CS043,4
1SB,1SB16CS044,6.33
1SB,1SB16CS045,7
1SB,1SB16CS046,5.58
1SB,1SB16CS047,4.33
1SB,1SB16CS048,4.25
1SB,1SB16CS049,7.75
1SB,1SB16CS050,9
1SB,1SB16CS051,5.83
1SB,1SB16CS052,7.42
1SB,1SB16CS053,6.83
1SB,1SB16CS054,3.33
1SB,1SB16CS055,6.75
1SB,1SB16CS056,7.17
1SB,1SB16CS057,6.83
1SB,1SB16CS058,7.08
1SB,1SB16CS059,7.42
1SB,1SB16CS060,4.92
1SB,1SB16CS061,8.58
1SB,1SB16CS062,5.17
1SB,1SB16CS063,7.58
1SB,1SB16CS065,6.08
1SB,1SB16CS066,8.33
1SB,1SB16CS067,7.08
1SB,1SB16CS068,6.5
1SB,1SB16CS069,4
1SB,1SB16CS070,1.75
1SB,1SB16CS071,5.75
1SB,1SB16CS072,6.08
1SB,1SB16CS073,0.92
1SB,1SB16CS074,7.42
1SB,1SB16CS075,3.25
1SB,1SB16CS076,8.17
1SB,1SB16CS077,6.17
1SB,1SB16CS078,8.5
1SB,1SB16CS079,8.08
1SB,1SB16CS080,7.42
1SB,1SB16CS081,6
1SB,1SB16CS082,8.67
1SB,1SB16CS083,6.75
1SB,1SB16CS085,6
1SB,1SB16CS086,5.58
1SB,1SB16CS087,6
1SB,1SB16CS088,7.83
1SB,1SB16CS089,7.92
1SB,1SB16CS090,5.42
1SB,1SB16CS091,8.92
1SB,1SB16CS092,4.83
1SB,1SB16CS093,8.33
1SB,1SB16CS094,6.67
1SB,1SB16CS095,6.67
1SB,1SB16CS096,8.92
1SB,1SB16CS097,8.5
1SB,1SB16CS098,8.83
1SB,1SB16CS099,9.08
1SB,1SB16CS100,5.75
1SB,1SB16CS101,4.92
1SB,1SB16CS102,7.42
1SB,1SB16CS104,7
1SB,1SB16CS105,6.67
1SB,1SB16CS106,7.92
1SB,1SB16CS107,6.25
1SB,1SB16CS108,6
1SB,1SB16CS109,7.33
1SB,1SB16CS110,5.33
1SB,1SB16CS111,4.08
1SG,1SG16CS001,9.25
1SG,1SG16CS002,7.83
1SG,1SG16CS003,8.08
1SG,1SG16CS004,8.75
1SG,1SG16CS005,7
1SG,1SG16CS006,8
1SG,1SG16CS007,7.5
1SG,1SG16CS008,6.5
1SG,1SG16CS009,7
1SG,1SG16CS010,5.75
1SG,1SG16CS011,8.08
1SG,1SG16CS012,5.17
1SG,1SG16CS013,5.92
1SG,1SG16CS015,6.25
1SG,1SG16CS016,3.33
1SG,1SG16CS017,4.92
1SG,1SG16CS018,6.42
1SG,1SG16CS019,6.58
1SG,1SG16CS020,8.5
1SG,1SG16CS021,7.08
1SG,1SG16CS022,9.25
1SG,1SG16CS023,9.08
1SG,1SG16CS024,8.25
1SG,1SG16CS025,8
1SG,1SG16CS026,8.58
1SG,1SG16CS027,6.33
1SG,1SG16CS028,7.25
1SG,1SG16CS029,7
1SG,1SG16CS030,7.5
1SG,1SG16CS032,6
1SG,1SG16CS034,5.33
1SG,1SG16CS035,4.25
1SG,1SG16CS036,7.5
1SG,1SG16CS037,0.75
1SG,1SG16CS038,4.58
1SG,1SG16CS039,7.08
1SG,1SG16CS040,9.17
1SG,1SG16CS041,8.67
1SG,1SG16CS042,7.58
1SG,1SG16CS043,8.33
1SG,1SG16CS044,4.58
1SG,1SG16CS045,7.58
1SG,1SG16CS046,7.08
1SG,1SG16CS047,8.42
1SG,1SG16CS048,6.83
1SG,1SG16CS049,6.25
1SG,1SG16CS050,8.08
1SG,1SG16CS051,4.83
1SG,1SG16CS052,7
1SG,1SG16CS053,9.67
1SG,1SG16CS054,8.92
1SG,1SG16CS055,6.33
1SG,1SG16CS056,6.33
1SG,1SG16CS057,6
1SG,1SG16CS058,6.5
1SG,1SG16CS059,7.17
1SG,1SG16CS060,7.92
1SG,1SG16CS061,8.92
1SG,1SG16CS062,7
1SG,1SG16CS063,4.75
1SG,1SG16CS067,8.08
1SG,1SG16CS068,7.92
1SG,1SG16CS069,8
1SG,1SG16CS070,8.17
1SG,1SG16CS071,6
1SG,1SG16CS072,8.17
1SG,1SG16CS073,6.5
1SG,1SG16CS074,8.75
1SG,1SG16CS075,7.67
1SG,1SG16CS077,7.17
1SG,1SG16CS078,8.5
1SG,1SG16CS079,5.08
1SG,1SG16CS080,7.33
1SG,1SG16CS081,7.92
1SG,1SG16CS082,7.83
1SG,1SG16CS083,8.33
1SG,1SG16CS084,7.33
1SG,1SG16CS085,7.75
1SG,1SG16CS086,5.75
1SG,1SG16CS087,8.42
1SG,1SG16CS088,8.42
1SG,1SG16CS089,5.67
1SG,1SG16CS090,7.17
1SG,1SG16CS091,6.67
1SG,1SG16CS093,3.42
1SG,1SG16CS094,7.33
1SG,1SG16CS095,6.25
1SG,1SG16CS096,4.67
1SG,1SG16CS097,7.92
1SG,1SG16CS099,4
1SG,1SG16CS100,6
1SG,1SG16CS101,6
1SG,1SG16CS102,9.17
1SG,1SG16CS103,7.75
1SG,1SG16CS104,9.58
1SG,1SG16CS105,8.33
1SG,1SG16CS106,7.08
1SG,1SG16CS107,7.17
1SG,1SG16CS108,6.75
1SG,1SG16CS109,8
1SG,1SG16CS110,7.92
1SG,1SG16CS111,7.67
1SG,1SG16CS112,7.58
1SG,1SG16CS113,6.67
1SG,1SG16CS114,6.17
1SG,1SG16CS115,7.67
1SG,1SG16CS116,7.92
1SG,1SG16CS117,6.5
1SG,1SG16CS118,7.92
1SG,1SG16CS119,8.42
1SG,1SG16CS120,7.5
1SG,1SG16CS121,2.75
1SG,1SG16CS122,8.67
1SG,1SG16CS123,8.42
1SG,1SG16CS124,7.67
1SJ,1SJ16CS001,7.92
1SJ,1SJ16CS002,7.92
1SJ,1SJ16CS003,5.83
1SJ,1SJ16CS004,3.58
1SJ,1SJ16CS005,3.58
1SJ,1SJ16CS006,3.83
1SJ,1SJ16CS007,8
1SJ,1SJ16CS008,5.58
1SJ,1SJ16CS009,7.67
1SJ,1SJ16CS010,4.25
1SJ,1SJ16CS011,3.58
1SJ,1SJ16CS012,9.17
1SJ,1SJ16CS013,7.5
1SJ,1SJ16CS014,7.75
1SJ,1SJ16CS015,2.08
1SJ,1SJ16CS016,5.5
1SJ,1SJ16CS017,6.42
1SJ,1SJ16CS018,7.67
1SJ,1SJ16CS019,8.17
1SJ,1SJ16CS020,7.92
1SJ,1SJ16CS021,7.67
1SJ,1SJ16CS022,5.83
1SJ,1SJ16CS023,7.17
1SJ,1SJ16CS024,5.33
1SJ,1SJ16CS025,9.33
1SJ,1SJ16CS026,7.92
1SJ,1SJ16CS027,7.83
1SJ,1SJ16CS028,6.5
1SJ,1SJ16CS029,7.25
1SJ,1SJ16CS030,9.33
1SJ,1SJ16CS031,9
1SJ,1SJ16CS032,8.33
1SJ,1SJ16CS033,7.67
1SJ,1SJ16CS034,5.42
1SJ,1SJ16CS035,9.25
1SJ,1SJ16CS036,7.92
1SJ,1SJ16CS037,7.58
1SJ,1SJ16CS038,4.92
1SJ,1SJ16CS039,6.5
1SJ,1SJ16CS040,7.25
1SJ,1SJ16CS041,9
1SJ,1SJ16CS042,6.83
1SJ,1SJ16CS043,2.83
1SJ,1SJ16CS044,3.5
1SJ,1SJ16CS045,7.33
1SJ,1SJ16CS046,4.75
1SJ,1SJ16CS047,8.42
1SJ,1SJ16CS048,3.83
1SJ,1SJ16CS049,5.67
1SJ,1SJ16CS050,7.67
1SJ,1SJ16CS051,2.42
1SJ,1SJ16CS052,7.58
1SJ,1SJ16CS053,5.33
1SJ,1SJ16CS054,7.92
1SJ,1SJ16CS055,8.33
1SJ,1SJ16CS056,8.08
1SJ,1SJ16CS058,5.67
1SJ,1SJ16CS059,2.58
1SJ,1SJ16CS060,8.08
1SJ,1SJ16CS061,4.75
1SJ,1SJ16CS062,8.92
1SJ,1SJ16CS063,6.33
1SJ,1SJ16CS064,8.58
1SJ,1SJ16CS065,8.92
1SJ,1SJ16CS066,7.17
1SJ,1SJ16CS067,7.67
1SJ,1SJ16CS068,4.67
1SJ,1SJ16CS069,9.5
1SJ,1SJ16CS070,8.25
1SJ,1SJ16CS071,7.92
1SJ,1SJ16CS072,6
1SJ,1SJ16CS073,5.08
1SJ,1SJ16CS074,7.92
1SJ,1SJ16CS075,8.17
1SJ,1SJ16CS076,7.58
1SJ,1SJ16CS077,9.33
1SJ,1SJ16CS078,7.08
1SJ,1SJ16CS079,6.58
1SJ,1SJ16CS080,9
1SJ,1SJ16CS081,0.67
1SJ,1SJ16CS082,8.33
1SJ,1SJ16CS083,9.17
1SJ,1SJ16CS084,9
1SJ,1SJ16CS085,5.08
1SJ,1SJ16CS087,5.5
1SJ,1SJ16CS088,8.33
1SJ,1SJ16CS089,7.75
1SJ,1SJ16CS090,8.17
1SJ,1SJ16CS091,1.75
1SJ,1SJ16CS092,6.58
1SJ,1SJ16CS093,6.83
1SJ,1SJ16CS094,8.75
1SJ,1SJ16CS095,8.83
1SJ,1SJ16CS096,8.17
1SJ,1SJ16CS097,8.33
1SJ,1SJ16CS098,6.08
1SJ,1SJ16CS100,5.5
1SJ,1SJ16CS101,6.25
1SJ,1SJ16CS102,3.83
1SJ,1SJ16CS104,2.58
1SJ,1SJ16CS105,5.25
1SJ,1SJ16CS106,7.5
1SJ,1SJ16CS107,7.92
1SJ,1SJ16CS108,5.67
1SJ,1SJ16CS109,7.33
1SJ,1SJ16CS110,8.67
1SJ,1SJ16CS111,6
1SJ,1SJ16CS113,8.25
1SJ,1SJ16CS114,4.42
1SJ,1SJ16CS115,8.92
1SJ,1SJ16CS117,6.33
1SJ,1SJ16CS118,5.67
1SJ,1SJ16CS119,4.17
1SJ,1SJ16CS120,8.25
1SJ,1SJ16CS121,9.08
1SJ,1SJ16CS122,7.42
1SJ,1SJ16CS123,6.5
1SJ,1SJ16CS124,7.17
1SJ,1SJ16CS125,7.75
1SK,1SK16CS001,3.92
1SK,1SK16CS002,7.17
1SK,1SK16CS003,8.58
1SK,1SK16CS004,8.17
1SK,1SK16CS005,3.17
1SK,1SK16CS006,6.5
1SK,1SK16CS007,7.58
1SK,1SK16CS008,8.5
1SK,1SK16CS009,7.83
1SK,1SK16CS010,9.33
1SK,1SK16CS011,7.33
1SK,1SK16CS012,4.5
1SK,1SK16CS013,8.25
1SK,1SK16CS014,4.25
1SK,1SK16CS015,8
1SK,1SK16CS016,7.5
1SK,1SK16CS017,6.5
1SK,1SK16CS018,2.83
1SK,1SK16CS019,8.08
1SK,1SK16CS020,7.75
1SK,1SK16CS021,9.5
1SK,1SK16CS023,8.33
1SK,1SK16CS024,6.67
1SK,1SK16CS025,8.75
1SK,1SK16CS026,7.42
1SK,1SK16CS027,7.75
1SK,1SK16CS028,6.75
1SK,1SK16CS029,5.92
1SK,1SK16CS030,7.42
1SK,1SK16CS031,5.08
1SK,1SK16CS032,8.58
1SK,1SK16CS033,8.25
1SK,1SK16CS034,7.67
1SK,1SK16CS035,8.17
1SK,1SK16CS036,4.17
1SK,1SK16CS037,6.25
1SK,1SK16CS038,8.67
1SK,1SK16CS039,8.5
1SK,1SK16CS040,8.17
1SK,1SK16CS041,6.17
1SK,1SK16CS042,7.33
1SK,1SK16CS044,2.92
1SP,1SP16CS002,7.25
1SP,1SP16CS005,6.17
1SP,1SP16CS006,7.92
1SP,1SP16CS007,7.08
1SP,1SP16CS009,5.17
1SP,1SP16CS010,3
1SP,1SP16CS011,1.33
1SP,1SP16CS012,7.67
1SP,1SP16CS013,0.5
1SP,1SP16CS014,2.92
1SP,1SP16CS016,6.5
1SP,1SP16CS017,6
1SP,1SP16CS019,7.67
1SP,1SP16CS020,8.33
1SP,1SP16CS021,8.83
1SP,1SP16CS022,7.25
1SP,1SP16CS023,4.25
1SP,1SP16CS024,7.5
1SP,1SP16CS025,7.5
1SP,1SP16CS026,7
1SP,1SP16CS027,6.5
1SP,1SP16CS028,3.92
1SP,1SP16CS030,6.25
1SP,1SP16CS032,8
1SP,1SP16CS033,6.08
1SP,1SP16CS034,7.83
1SP,1SP16CS036,6.58
1SP,1SP16CS037,4.17
1SP,1SP16CS038,3.58
1SP,1SP16CS039,8.08
1SP,1SP16CS040,3.83
1SP,1SP16CS042,5.67
1SP,1SP16CS043,7.83
1SP,1SP16CS044,3.92
1SP,1SP16CS045,0.83
1SP,1SP16CS046,7.5
1SP,1SP16CS047,5.25
1SP,1SP16CS048,4.67
1SP,1SP16CS049,7.83
1SP,1SP16CS050,6.42
1SP,1SP16CS052,7.75
1SP,1SP16CS053,3.83
1SP,1SP16CS054,5.58
1SP,1SP16CS055,8.42
1SP,1SP16CS057,4.25
1SP,1SP16CS058,6.75
1SP,1SP16CS059,6.58
1SP,1SP16CS060,8.75
1SP,1SP16CS061,8
1SP,1SP16CS062,6.42
1SP,1SP16CS063,8.08
1SP,1SP16CS064,8.5
1SP,1SP16CS065,2.83
1SP,1SP16CS066,3.08
1SP,1SP16CS067,6.75
1SP,1SP16CS068,0.67
1SP,1SP16CS069,8.83
1SP,1SP16CS070,6.5
1SP,1SP16CS071,7.75
1SP,1SP16CS072,7.75
1SP,1SP16CS074,2.33
1SP,1SP16CS075,7.67
1SP,1SP16CS077,7.92
1SP,1SP16CS078,8.17
1SP,1SP16CS079,8.5
1SP,1SP16CS080,4.58
1SP,1SP16CS081,5.17
1SP,1SP16CS082,5.67
1SP,1SP16CS084,8.5
1SP,1SP16CS085,8.33
1SP,1SP16CS086,3.92
1SP,1SP16CS087,5.5
1SP,1SP16CS088,4.08
1SP,1SP16CS090,8.67
1SP,1SP16CS091,4.92
1SP,1SP16CS092,8
1SP,1SP16CS093,7.08
1SP,1SP16CS094,1.67
1SP,1SP16CS095,4.92
1SP,1SP16CS096,7.25
1SP,1SP16CS097,4.75
1SP,1SP16CS098,7.5
1SP,1SP16CS099,7.17
1SP,1SP16CS100,7.67
1SP,1SP16CS101,5.75
1SP,1SP16CS102,8.17
1SP,1SP16CS104,7.17
1SP,1SP16CS105,1.83
1SP,1SP16CS106,4.92
1SP,1SP16CS107,4.83
1SP,1SP16CS108,3.83
1SP,1SP16CS109,3
1SP,1SP16CS110,7.83
1ST,1ST16CS001,7.08
1ST,1ST16CS002,7.67
1ST,1ST16CS003,1.5
1ST,1ST16CS004,6.92
1ST,1ST16CS005,4.08
1ST,1ST16CS006,5.33
1ST,1ST16CS008,7.67
1ST,1ST16CS009,7.75
1ST,1ST16CS010,3.5
1ST,1ST16CS011,0.33
1ST,1ST16CS012,1.08
1ST,1ST16CS013,6.75
1ST,1ST16CS014,3.83
1ST,1ST16CS015,3.33
1ST,1ST16CS017,7.42
1ST,1ST16CS018,5.17
1ST,1ST16CS019,3.92
1ST,1ST16CS020,7.83
1ST,1ST16CS021,6.67
1ST,1ST16CS022,4.75
1ST,1ST16CS023,6.67
1ST,1ST16CS024,2.67
1ST,1ST16CS025,7.17
1ST,1ST16CS026,8.5
1ST,1ST16CS027,8.42
1ST,1ST16CS028,3.67
1ST,1ST16CS029,7.83
1ST,1ST16CS030,6.83
1ST,1ST16CS031,3.92
1ST,1ST16CS033,2
1ST,1ST16CS034,4.83
1ST,1ST16CS035,7.83
1ST,1ST16CS036,1.83
1ST,1ST16CS037,7.33
1ST,1ST16CS038,9.5
1ST,1ST16CS039,9.33
1ST,1ST16CS040,7.08
1ST,1ST16CS041,4.25
1ST,1ST16CS042,8.83
1ST,1ST16CS043,3.33
1ST,1ST16CS044,4.5
1ST,1ST16CS045,0.58
1ST,1ST16CS046,5
1ST,1ST16CS047,6.25
1ST,1ST16CS048,8.25
1ST,1ST16CS049,7.67
1ST,1ST16CS051,4.75
1ST,1ST16CS052,7.67
1ST,1ST16CS053,6.17
1ST,1ST16CS054,8
1ST,1ST16CS056,6.83
1ST,1ST16CS057,2.83
1ST,1ST16CS058,6.58
1ST,1ST16CS059,7.5
1ST,1ST16CS060,1.92
1ST,1ST16CS061,6.5
1ST,1ST16CS062,1.25
1ST,1ST16CS063,4.33
1ST,1ST16CS064,7.5
1ST,1ST16CS065,3.58
1ST,1ST16CS066,8.08
1ST,1ST16CS067,8.25
1ST,1ST16CS068,5.33
1ST,1ST16CS069,1.92
1ST,1ST16CS070,7.83
1ST,1ST16CS071,6.5
1ST,1ST16CS072,3.08
1ST,1ST16CS073,7.58
1ST,1ST16CS074,2.5
1ST,1ST16CS075,1.92
1ST,1ST16CS076,4.5
1ST,1ST16CS077,6.33
1ST,1ST16CS078,8.58
1ST,1ST16CS079,6.58
1ST,1ST16CS080,5.83
1ST,1ST16CS081,9
1ST,1ST16CS082,6.67
1ST,1ST16CS083,6
1ST,1ST16CS084,4.67
1ST,1ST16CS085,3.25
1ST,1ST16CS086,6.75
1ST,1ST16CS087,4.33
1ST,1ST16CS089,6.92
1ST,1ST16CS090,3.83
1ST,1ST16CS091,5.17
1ST,1ST16CS092,2.58
1ST,1ST16CS093,1.67
1ST,1ST16CS094,9.33
1ST,1ST16CS095,7.25
1ST,1ST16CS097,7.42
1ST,1ST16CS098,6.92
1ST,1ST16CS099,4.92
1ST,1ST16CS100,1.42
1ST,1ST16CS101,5.08
1ST,1ST16CS102,3.42
1ST,1ST16CS103,6.67
1ST,1ST16CS104,7.5
1ST,1ST16CS105,9
1ST,1ST16CS106,4.5
1ST,1ST16CS107,7.42
1ST,1ST16CS108,2.83
1ST,1ST16CS109,9
1ST,1ST16CS110,8.17
1ST,1ST16CS111,4.42
1ST,1ST16CS112,8.83
1ST,1ST16CS113,7
1ST,1ST16CS114,5.75
1ST,1ST16CS115,7.67
1ST,1ST16CS116,7.33
1ST,1ST16CS117,6.25
1ST,1ST16CS118,6.75
1ST,1ST16CS119,5.42
1ST,1ST16CS120,6.42
1ST,1ST16CS121,4.58
1ST,1ST16CS122,5.17
1ST,1ST16CS123,4.58
1ST,1ST16CS124,8.17
1ST,1ST16CS125,1.75
1ST,1ST16CS126,8.67
1ST,1ST16CS127,5.58
1ST,1ST16CS128,2.83
1ST,1ST16CS129,3.33
